year,city_nhood,parcels,own_ocp,landlord,median_value,median_value_adj,pct_own_ocp,pct_landlord
2020,UPTOWN,1453,728,720,80800,95531.8686621061,50.10323468685478,49.552649690295944
2020,VALHALLA,561,366,194,106100,125444.69387437448,65.24064171122996,34.58110516934047
2020,VALLEY FORGE,55,54,1,228000,269570.12444257666,98.18181818181819,1.8181818181818181
2020,VETERANS AFFAIRS,1,1,0,49200,58170.39527445075,100,0
2020,VOGEL PARK,373,266,107,119900,141760.78035379358,71.31367292225201,28.686327077747993
2020,WAHL PARK,833,439,393,56500,66801.36855704202,52.701080432172866,47.17887154861945
2020,WALKER'S POINT,1156,572,583,59600,70466.5763893753,49.48096885813148,50.432525951557096
2020,WALNUT HILL,440,232,207,38800,45874.2141595262,52.72727272727272,47.04545454545455
2020,WASHINGTON HEIGHTS,1991,1535,450,179500,212227.3567431689,77.09693621295831,22.601707684580614
2020,WASHINGTON PARK,928,351,577,45550,53854.908633155115,37.82327586206897,62.17672413793104
2020,WEDGEWOOD,478,435,42,190200,224878.23539025473,91.0041841004184,8.786610878661087
2020,WEST VIEW,405,361,44,151150,178708.43995392745,89.13580246913581,10.864197530864198
2020,WHISPERING HILLS,213,186,25,66000,78033.45707548271,87.32394366197182,11.737089201877934
2020,WHITE MANOR,582,529,53,149600,176875.83603776083,90.893470790378,9.106529209621993
2020,WICK FIELD,160,128,32,158800,187753.2270240402,80,20
2020,WILLIAMSBURG,616,296,319,44200,52258.769738429335,48.05194805194805,51.78571428571429
2020,WILSON PARK,641,560,81,154500,182669.2290630618,87.3634945397816,12.636505460218409
2020,WOODLAND COURT,144,120,24,177250,209567.12525195925,83.33333333333334,16.666666666666664
2020,WYRICK PARK,341,203,137,99000,117050.18561322406,59.530791788856305,40.17595307917888
2020,YANKEE HILL,564,389,175,290700,343701.9086642852,68.97163120567376,31.028368794326237
2020,NA,1,1,0,98400,116340.7905489015,100,0
2021,ALCOTT PARK,485,448,37,190400,213821.4821905758,92.37113402061856,7.628865979381444
2021,ALVERNO,168,151,17,229150,257338.19665950863,89.88095238095238,10.119047619047619
2021,ARLINGTON GARDENS,741,601,139,112600,126451.14965682161,81.10661268556005,18.75843454790823
2021,ARLINGTON HEIGHTS,1167,600,564,52000,58396.62328734213,51.41388174807198,48.329048843187664
2021,AVENUES WEST,255,86,169,90100,101183.3799651832,33.72549019607843,66.27450980392156
2021,BARAN PARK,95,66,29,93400,104889.31951995683,69.47368421052632,30.526315789473685
2021,BAY VIEW,5412,4202,1210,204800,229992.8547932244,77.64227642276423,22.35772357723577
2021,BLUEMOUND HEIGHTS,1080,838,240,137450,154357.99751625338,77.5925925925926,22.22222222222222
2021,BORCHERT FIELD,862,366,494,28100,31556.63681489065,42.459396751740144,57.30858468677494
2021,BRADLEY ESTATES,1027,747,277,72000,80856.86301324295,72.73612463485881,26.971762414800388
2021,BREWER'S HILL,600,438,161,237550,266771.497344387,73,26.833333333333332
2021,BRYNWOOD,1,0,1,134900,151494.31695120104,0,100
2021,BUCHEL PARK,13,13,0,195000,218987.337327533,100,0
2021,BURNHAM PARK,1453,1067,386,105800,118814.66815001534,73.43427391603579,26.565726083964215
2021,CALUMET FARMS,401,337,64,225700,253463.80530679075,84.03990024937656,15.96009975062344
2021,CAMBRIDGE HEIGHTS,495,292,203,226800,254699.1184917153,58.98989898989899,41.01010101010101
2021,CANNON PARK,455,377,77,164200,184398.56814964573,82.85714285714286,16.923076923076923
2021,CAPITOL HEIGHTS,1660,1158,497,95450,107191.49409186165,69.75903614457832,29.93975903614458
2021,CASTLE MANOR,786,717,67,160850,180636.47799555733,91.22137404580153,8.524173027989821
2021,CLARKE SQUARE,987,543,443,69900,78498.53784202336,55.01519756838906,44.883485309017225
2021,CLAYTON CREST,536,502,34,222150,249477.11275544335,93.65671641791045,6.343283582089552
2021,CLOCK TOWER ACRES,343,188,155,72650,81586.82080433473,54.81049562682215,45.18950437317784
2021,COLD SPRING PARK,282,146,136,81300,91300.87448578683,51.77304964539007,48.226950354609926
2021,COLLEGE HEIGHTS,374,355,19,142650,160197.6598449876,94.91978609625669,5.080213903743315
2021,COLUMBUS PARK,1133,812,320,102400,114996.4273966122,71.66813768755517,28.243601059135038
2021,CONCORDIA,203,140,63,102000,114547.22260209417,68.96551724137932,31.03448275862069
2021,COOPER PARK,1221,1083,137,169400,190238.23047837993,88.6977886977887,11.22031122031122
2021,COPERNICUS PARK,472,439,33,189100,212361.56660839226,93.00847457627118,6.991525423728813
2021,DINEEN PARK,921,628,293,105600,118590.06575275633,68.18675352877307,31.813246471226925
2021,DOWNER WOODS,670,506,164,364000,408776.3630113949,75.5223880597015,24.47761194029851
2021,DRETZKA PARK,27,23,4,334900,376096.7142102092,85.18518518518519,14.814814814814813
2021,ENDERIS PARK,968,804,162,183800,206409.60308102853,83.05785123966942,16.735537190082646
2021,ESTABROOK PARK,9,7,2,92000,103317.10273914377,77.77777777777779,22.22222222222222
2021,EUCLID PARK,455,426,29,184600,207308.01267006455,93.62637362637362,6.373626373626373
2021,FAIR PARK,425,315,110,121100,135996.75154032945,74.11764705882354,25.882352941176475
2021,FAIRFIELD,335,176,159,57900,65022.39400648287,52.537313432835816,47.462686567164184
2021,FAIRVIEW,1424,1247,176,150000,168451.79794425613,87.57022471910112,12.359550561797752
2021,FERNWOOD,1108,929,179,234800,263683.2143820756,83.84476534296029,16.15523465703971
2021,FLORIST HIGHLANDS,297,226,71,176000,197650.1095879272,76.0942760942761,23.905723905723907
2021,FOREST HOME HILLS,818,491,326,76100,85461.21215705262,60.024449877750605,39.85330073349633
2021,FRANKLIN HEIGHTS,1992,879,1104,31800,35711.7811641823,44.126506024096386,55.42168674698795
2021,FREEDOM VILLAGE,139,28,111,91000,102194.09075284873,20.14388489208633,79.85611510791367
2021,GARDEN HOMES,561,318,243,59000,66257.70719140742,56.68449197860963,43.31550802139038
2021,GOLDEN GATE,267,256,11,189300,212586.16900565126,95.88014981273409,4.119850187265917
2021,GOLDEN VALLEY,1134,958,175,150200,168676.40034151514,84.47971781305115,15.432098765432098
2021,GOLDMAN PARK,533,486,47,174900,196414.79640300266,91.18198874296435,8.818011257035648
2021,GRA-RAM,498,456,42,167200,187767.60410853085,91.56626506024097,8.433734939759036
2021,GRACELAND,794,555,239,110250,123812.07148902825,69.89924433249371,30.100755667506295
2021,GRANTOSA,366,295,71,88300,99161.95838985212,80.60109289617486,19.398907103825135
2021,GRANVILLE STATION,340,203,136,67400,75691.00787628576,59.705882352941174,40
2021,GRANVILLE WOODS,2,2,0,92750,104159.36172886504,100,0
2021,GRASSLYN MANOR,1579,1082,495,110100,123643.61969108401,68.52438252058265,31.348955034832173
2021,GREEN MOOR,210,198,12,159700,179345.01421131805,94.28571428571428,5.714285714285714
2021,GROVER HEIGHTS,98,42,56,66300,74455.69469136122,42.857142857142854,57.14285714285714
2021,HALYARD PARK,135,105,30,186900,209890.94023854315,77.77777777777779,22.22222222222222
2021,HAMPTON HEIGHTS,2104,1177,926,61600,69177.53835577452,55.94106463878327,44.01140684410647
2021,HARAMBEE,2283,996,1282,73400,82429.079794056,43.62680683311432,56.15418309242225
2021,HARBOR VIEW,148,112,36,316050,354927.9382685477,75.67567567567568,24.324324324324326
2021,HARDER'S OAKS,150,141,9,174800,196302.49520437315,94,6
2021,HAVENWOODS,177,88,89,61700,69289.83955440402,49.717514124293785,50.282485875706215
2021,HAWLEY FARMS,600,517,80,139150,156267.11789295496,86.16666666666667,13.333333333333334
2021,HAWTHORNE GLEN,122,88,34,154100,173056.1470880658,72.1311475409836,27.86885245901639
2021,HERITAGE HEIGHTS,188,175,13,305700,343304.764210394,93.08510638297872,6.914893617021277
2021,HIGHWOOD ESTATES,504,452,52,176200,197874.7119851862,89.68253968253968,10.317460317460316
2021,HILLSIDE,40,18,22,48200,54129.17773942098,45,55.00000000000001
2021,HISTORIC MITCHELL STREET,1582,779,801,61700,69289.83955440402,49.24146649810366,50.632111251580284
2021,HISTORIC THIRD WARD,693,561,132,336000,377332.02739513374,80.95238095238095,19.047619047619047
2021,HOLLER PARK,167,159,8,171800,192933.45924548805,95.20958083832335,4.790419161676647
2021,HONEY CREEK MANOR,907,800,107,145400,163285.94280729897,88.20286659316427,11.797133406835721
2021,HONEY CREEK PARKWAY,441,367,74,145000,162836.73801278093,83.21995464852607,16.780045351473923
2021,JACKSON PARK,2453,2181,270,157350,176705.9360435247,88.91153689359967,11.0069302894415
2021,JOHNSON'S WOODS,925,730,194,121200,136109.05273895897,78.91891891891892,20.972972972972972
2021,JUNEAU TOWN,810,625,185,250800,281651.40616279625,77.1604938271605,22.839506172839506
2021,KILBOURN TOWN,216,170,46,263950,296419.0137825761,78.70370370370371,21.296296296296298
2021,KING PARK,160,99,61,82500,92648.48886934087,61.875,38.125
2021,KOPS PARK,1170,979,191,140450,157727.03347513848,83.67521367521368,16.324786324786324
2021,LAND BANK,19,14,5,130700,146777.66660876185,73.68421052631578,26.31578947368421
2021,LAYTON PARK,1684,1297,387,109000,122408.30650615947,77.0190023752969,22.980997624703086
2021,LENOX HEIGHTS,459,309,148,111400,125103.53527326757,67.3202614379085,32.24400871459695
2021,LINCOLN CREEK,1977,1174,801,76700,86135.01934882964,59.3829033889732,40.51593323216996
2021,LINCOLN PARK,1416,815,598,82800,92985.3924652294,57.55649717514124,42.2316384180791
2021,LINCOLN VILLAGE,2009,1168,839,77500,87033.42893786567,58.13837730214036,41.762070681931306
2021,LINDSAY PARK,1064,823,239,127450,143127.87765330297,77.34962406015038,22.462406015037594
2021,LITTLE MENOMONEE PARKWAY,276,225,51,126150,141667.9620711194,81.52173913043478,18.478260869565215
2021,LONG VIEW,918,587,330,96650,108539.1084754157,63.9433551198257,35.947712418300654
2021,LOWER EAST SIDE,2240,1521,719,235350,264300.8709745379,67.90178571428571,32.09821428571429
2021,LYONS PARK,549,498,51,149100,167441.0871565906,90.7103825136612,9.289617486338798
2021,MACK ACRES,69,67,2,193600,217415.12054671993,97.10144927536231,2.898550724637681
2021,MAITLAND PARK,321,299,22,162700,182714.05017020318,93.14641744548287,6.853582554517133
2021,MAPLE TREE,387,176,211,117600,132066.20958829683,45.47803617571059,54.52196382428941
2021,MARTIN DRIVE,413,276,137,124000,139253.48630058506,66.82808716707022,33.171912832929785
2021,MC GOVERN PARK,1043,574,469,52700,59182.731677748656,55.033557046979865,44.966442953020135
2021,MELODY VIEW,202,152,50,167600,188216.80890304886,75.24752475247524,24.752475247524753
2021,MENOMONEE RIVER HILLS,2012,1699,311,123700,138916.58270469657,84.44333996023857,15.457256461232605
2021,MENOMONEE RIVER HILLS EAST,662,527,134,121950,136951.31172868024,79.60725075528701,20.241691842900302
2021,MENOMONEE RIVER PARKWAY,229,184,45,126300,141836.41386906366,80.34934497816593,19.65065502183406
2021,MENOMONEE RIVER VALLEY,149,126,23,329500,370032.449484216,84.56375838926175,15.436241610738255
2021,MERRILL PARK,524,290,232,79900,89728.65770497377,55.343511450381676,44.274809160305345
2021,METCALFE PARK,500,172,328,38150,42842.90727715581,34.4,65.60000000000001
2021,MIDTOWN,1286,726,560,58600,65808.5023968894,56.45412130637636,43.54587869362364
2021,MILL VALLEY,333,283,50,85500,96017.524828226,84.98498498498499,15.015015015015015
2021,MILLER VALLEY,109,59,50,98400,110504.37945143203,54.12844036697248,45.87155963302752
2021,MITCHELL FIELD,60,46,14,174450,195909.4410091699,76.66666666666667,23.333333333333332
2021,MITCHELL PARK,8,4,4,75000,84225.89897212807,50,50
2021,MITCHELL WEST,873,763,110,143100,160703.01523882037,87.39977090492555,12.600229095074456
2021,MORGAN HEIGHTS,544,455,89,166550,187037.64631743907,83.63970588235294,16.360294117647058
2021,MORGANDALE,2514,2172,339,151600,170248.6171223282,86.39618138424821,13.484486873508352
2021,MOUNT MARY,729,661,66,198600,223030.18047819514,90.6721536351166,9.053497942386832
2021,MOUNT OLIVET,63,55,7,128800,144643.94383480126,87.3015873015873,11.11111111111111
2021,MURRAY HILL,694,439,255,241650,271375.84648819664,63.25648414985591,36.74351585014409
2021,MUSKEGO WAY,1870,1014,856,65800,73894.1886982137,54.224598930481285,45.775401069518715
2021,"NASH PARK",865,711,152,129800,145766.95582109632,82.19653179190752,17.572254335260116
2021,"NATIONAL PARK",461,352,108,117100,131504.7035951493,76.35574837310195,23.427331887201735
2021,NEW COELN,162,146,16,158450,177941.24922844925,90.12345679012346,9.876543209876543
2021,NORTH DIVISION,1499,621,873,25200,28299.902054635033,41.42761841227485,58.238825883922615
2021,NORTH GRANVILLE,44,37,7,167400,187992.20650578986,84.0909090909091,15.909090909090908
2021,NORTH MEADOWS,637,220,417,24900,27962.99845874652,34.53689167974882,65.46310832025117
2021,NORTHPOINT,567,474,93,401700,451113.914894718,83.5978835978836,16.402116402116402
2021,NORTHRIDGE,226,116,110,121800,136782.85993073598,51.32743362831859,48.67256637168141
2021,NORTHRIDGE LAKES,313,279,33,84600,95006.81404056046,89.1373801916933,10.543130990415335
2021,OLD NORTH MILWAUKEE,3048,1443,1599,56600,63562.47842429932,47.34251968503937,52.46062992125984
2021,PARK KNOLL,396,360,36,169600,190462.83287563894,90.9090909090909,9.090909090909092
2021,PARK PLACE,78,71,7,313500,352064.2577034953,91.02564102564102,8.974358974358974
2021,PARK VIEW,133,109,23,79300,89054.85051319675,81.95488721804512,17.293233082706767
2021,PARK WEST,1355,551,798,23300,26166.179280674452,40.66420664206642,58.8929889298893
2021,PARKWAY HILLS,153,139,13,141900,159355.4008552663,90.84967320261438,8.49673202614379
2021,PHEASANT RUN,495,422,72,139900,157109.37688267624,85.25252525252526,14.545454545454545
2021,POLLBER HEIGHTS,74,61,13,135400,152055.82294434856,82.43243243243244,17.56756756756757
2021,POLONIA,1152,890,261,112700,126563.45085545111,77.25694444444444,22.65625
2021,RED OAK HEIGHTS,242,226,15,195350,219380.39152273623,93.38842975206612,6.198347107438017
2021,RIDGEVIEW,91,78,13,142000,159467.7020538958,85.71428571428571,14.285714285714285
2021,RIVER BEND,505,460,44,166300,186756.89332086532,91.0891089108911,8.712871287128712
2021,RIVERSIDE PARK,243,143,100,213300,239538.45667673222,58.8477366255144,41.1522633744856
2021,RIVERTON HEIGHTS,469,413,56,127900,143633.23304713573,88.05970149253731,11.940298507462686
2021,RIVERWEST,2938,1926,1011,182600,205061.98869747447,65.55479918311777,34.41116405718176
2021,ROLLING GREEN,496,432,63,176300,197987.01318381572,87.09677419354838,12.701612903225806
2021,ROOSEVELT GROVE,1457,820,635,67250,75522.5560783415,56.280027453671934,43.582704186684964
2021,ROOT CREEK,495,457,38,158600,178109.7010263935,92.32323232323232,7.6767676767676765
2021,RUFUS KING,1402,902,499,90250,101351.83176312744,64.33666191155493,35.592011412268185
2021,SAINT JOSEPH,1644,876,763,85700,96242.127225485,53.284671532846716,46.41119221411192
2021,SAVELAND PARK,608,520,87,162700,182714.05017020318,85.52631578947368,14.309210526315788
2021,SERVITE WOODS,417,346,71,46600,52332.358561348905,82.9736211031175,17.026378896882495
2021,SHERMAN PARK,1653,829,819,51300,57610.5148969356,50.15124016938899,49.546279491833026
2021,SILVER CITY,881,595,285,91600,102867.89794462576,67.53688989784335,32.349602724177075
2021,SILVER SPRING,2626,1475,1146,81200,91188.57328715733,56.169078446306166,43.640517897943646
2021,SILVER SWAN,500,293,207,106800,119937.68013631037,58.599999999999994,41.4
2021,SOUTHGATE,477,415,61,125400,140825.70308139813,87.0020964360587,12.78825995807128
2021,SOUTHPOINT,536,482,54,118300,132852.31797870336,89.92537313432835,10.074626865671641
2021,ST. AMELIAN'S,582,482,97,119300,133975.32996499838,82.81786941580756,16.666666666666664
2021,STORY HILL,532,458,74,206200,231565.07157403743,86.09022556390977,13.909774436090224
2021,SUNSET HEIGHTS,1258,883,371,121400,136333.65513621797,70.19077901430842,29.4912559618442
2021,THE VALLEY / PIGSVILLE,146,98,48,83850,94164.55505083918,67.12328767123287,32.87671232876712
2021,THURSTON WOODS,1169,683,484,68300,76701.7186639513,58.42600513259196,41.40290846877674
2021,TIMMERMAN AIRPORT,52,41,11,122700,137793.57071840152,78.84615384615384,21.153846153846153
2021,TIMMERMAN WEST,961,777,183,121000,135884.45034169997,80.85327783558793,19.042663891779394
2021,TIPPECANOE,2116,1879,237,166650,187149.94751606858,88.79962192816635,11.200378071833649
2021,TOWN & COUNTRY MANOR,621,494,126,116000,130269.39041022475,79.54911433172302,20.28985507246377
2021,TOWN OF LAKE,1913,1735,176,157400,176762.08664283945,90.69524307370622,9.200209095661265
2021,TRIANGLE,137,96,41,88700,99611.16318437013,70.07299270072993,29.927007299270077
2021,TRIANGLE NORTH,222,133,88,85850,96410.57902342927,59.909909909909906,39.63963963963964
2021,TRIPOLI PARK,233,201,32,131900,148125.2809923159,86.26609442060087,13.733905579399142
2021,UPPER EAST SIDE,862,519,343,324150,364024.3353575375,60.20881670533643,39.791183294663576
2021,UPTOWN,1453,735,714,80800,90739.3684926393,50.58499655884378,49.13971094287681
2021,VALHALLA,561,373,188,106100,119151.57174590384,66.48841354723707,33.51158645276293
2021,VALLEY FORGE,55,54,1,227000,254923.7208889743,98.18181818181819,1.8181818181818181
2021,VETERANS AFFAIRS,1,1,0,49200,55252.189725716016,100,0
2021,VOGEL PARK,374,270,103,119850,134592.98655746065,72.19251336898395,27.540106951871657
2021,WAHL PARK,832,440,390,56400,63337.87602704031,52.88461538461539,46.875
2021,WALKER'S POINT,1152,577,574,59500,66819.21318455493,50.08680555555556,49.82638888888889
2021,WALNUT HILL,441,240,201,38800,43572.865068247585,54.421768707483,45.57823129251701
2021,WASHINGTON HEIGHTS,1990,1549,438,179300,201356.04914270085,77.8391959798995,22.01005025125628
2021,WASHINGTON PARK,928,382,543,45550,51153.195975739116,41.16379310344828,58.51293103448276
2021,WEDGEWOOD,478,436,41,190450,213877.63278989057,91.21338912133892,8.577405857740587
2021,WEST VIEW,405,357,48,151450,170080.16532438394,88.14814814814815,11.851851851851853
2021,WHISPERING HILLS,213,181,32,66000,74118.7910954727,84.97652582159625,15.023474178403756
2021,WHITE MANOR,582,539,43,149050,167384.93655727585,92.61168384879726,7.3883161512027495
2021,WICK FIELD,159,127,32,159300,178895.80941680004,79.87421383647799,20.125786163522015
2021,WILLIAMSBURG,615,296,318,43800,49187.924999722796,48.13008130081301,51.707317073170735
2021,WILSON PARK,641,563,78,154600,173617.65308121333,87.83151326053043,12.168486739469579
2021,WOODLAND COURT,144,118,26,177250,199053.874570796,81.94444444444444,18.055555555555554
2021,WYRICK PARK,340,201,138,99000,111178.18664320906,59.11764705882353,40.588235294117645
2021,YANKEE HILL,563,396,167,290800,326571.88561459794,70.33747779751333,29.66252220248668
2021,NA,1,1,0,98400,110504.37945143203,100,0
2022,ALCOTT PARK,486,450,36,211100,217627.21933443716,92.5925925925926,7.4074074074074066
2022,ALVERNO,168,150,18,275500,284018.4695719443,89.28571428571429,10.714285714285714
2022,ARLINGTON GARDENS,741,603,138,137900,142163.87279118373,81.37651821862349,18.62348178137652
2022,ARLINGTON HEIGHTS,1181,599,575,65900,67937.63028962298,50.71972904318375,48.68755292125317
2022,AVENUES WEST,255,87,168,108800,112164.09978013625,34.11764705882353,65.88235294117646
2022,BARAN PARK,94,67,27,119550,123246.49015363317,71.27659574468085,28.723404255319153
2022,BAY VIEW,5412,4230,1181,229600,236699.2399771993,78.15964523281596,21.82187730968219
2022,BLUEMOUND HEIGHTS,1079,844,233,159400,164328.65353817755,78.22057460611677,21.59406858202039
2022,BORCHERT FIELD,865,369,488,44900,46288.30956000108,42.65895953757226,56.41618497109827
2022,BRADLEY ESTATES,1027,765,260,89700,92473.52711652778,74.4888023369036,25.31645569620253
2022,BREWER'S HILL,599,441,157,259300,267317.5650090931,73.62270450751252,26.21035058430718
2022,BRYNWOOD,1,0,1,141100,145462.8169023642,0,100
2022,BUCHEL PARK,13,13,0,238300,245668.24427947123,100,0
2022,BURNHAM PARK,1452,1076,375,126200,130102.1083846801,74.10468319559229,25.826446280991732
2022,CALUMET FARMS,401,341,60,271500,279894.78943296865,85.03740648379052,14.962593516209477
2022,CAMBRIDGE HEIGHTS,495,298,197,263900,272059.79716891504,60.2020202020202,39.7979797979798
2022,CANNON PARK,455,373,82,193000,198967.56670557256,81.97802197802197,18.021978021978022
2022,CAPITOL HEIGHTS,1662,1169,488,127400,131339.21242637277,70.33694344163658,29.362214199759322
2022,CASTLE MANOR,786,718,66,194050,200050.03274205368,91.34860050890585,8.396946564885496
2022,CLARKE SQUARE,989,554,435,96200,99174.50734236313,56.01617795753286,43.98382204246714
2022,CLAYTON CREST,537,501,35,257800,265771.18495697726,93.29608938547486,6.517690875232775
2022,CLOCK TOWER ACRES,342,187,155,90550,93349.80914606008,54.67836257309941,45.32163742690059
2022,COLD SPRING PARK,283,146,133,103400,106597.13159251919,51.590106007067135,46.996466431095406
2022,COLLEGE HEIGHTS,374,360,14,170700,175978.04993078363,96.2566844919786,3.7433155080213902
2022,COLUMBUS PARK,1133,827,304,132100,136184.5365896691,72.99205648720212,26.831421006178285
2022,CONCORDIA,203,142,60,129600,133607.23650280936,69.95073891625616,29.55665024630542
2022,COOPER PARK,1221,1097,123,186700,192472.770486686,89.84438984438985,10.073710073710075
2022,COPERNICUS PARK,473,442,31,217800,224534.3835672213,93.44608879492601,6.553911205073996
2022,DINEEN PARK,922,635,287,125700,129586.64836730815,68.87201735357917,31.127982646420826
2022,DOWNER WOODS,669,513,156,418300,431233.85053337313,76.68161434977578,23.318385650224215
2022,DRETZKA PARK,36,27,9,408900,421543.20220678044,75,25
2022,ENDERIS PARK,968,815,151,214150,220771.52544040605,84.19421487603306,15.599173553719009
2022,ESTABROOK PARK,9,8,1,91500,94329.1831790668,88.88888888888889,11.11111111111111
2022,EUCLID PARK,455,426,29,204900,211235.515119025,93.62637362637362,6.373626373626373
2022,FAIR PARK,425,317,108,145000,149483.40503786542,74.58823529411764,25.41176470588235
2022,FAIRFIELD,334,178,156,75900,78246.83063706197,53.293413173652695,46.706586826347305
2022,FAIRVIEW,1425,1258,167,165900,171029.6337640129,88.28070175438596,11.719298245614034
2022,FERNWOOD,1109,930,179,264000,272162.88917238946,83.85933273219116,16.140667267808837
2022,FLORIST HIGHLANDS,296,232,64,207600,214018.9992128335,78.37837837837837,21.62162162162162
2022,FOREST HOME HILLS,816,484,328,95500,98452.8633180424,59.31372549019608,40.19607843137255
2022,FRANKLIN HEIGHTS,1996,880,1097,49000,50515.08170245107,44.08817635270541,54.95991983967936
2022,FREEDOM VILLAGE,139,28,111,91500,94329.1831790668,20.14388489208633,79.85611510791367
2022,GARDEN HOMES,564,323,239,71000,73195.32246681686,57.26950354609929,42.37588652482269
2022,GOLDEN GATE,268,259,9,226250,233245.65786080726,96.64179104477611,3.3582089552238807
2022,GOLDEN VALLEY,1134,971,163,168400,173606.93385087265,85.62610229276896,14.37389770723104
2022,GOLDMAN PARK,534,490,44,203950,210256.1410860183,91.76029962546816,8.239700374531834
2022,GRA-RAM,498,459,39,194450,200462.40075595124,92.16867469879519,7.83132530120482
2022,GRACELAND,794,558,235,129200,133194.8684889118,70.27707808564232,29.59697732997481
2022,GRANTOSA,366,296,70,95600,98555.95532151678,80.87431693989072,19.12568306010929
2022,GRANVILLE STATION,342,214,128,71600,73813.8744876632,62.57309941520468,37.42690058479532
2022,GRANVILLE WOODS,2,2,0,101750,104896.11353519176,100,0
2022,GRASSLYN MANOR,1579,1105,472,132500,136596.90460356665,69.98100063331222,29.892336922102597
2022,GREEN MOOR,210,197,13,182400,188039.81433728724,93.80952380952381,6.190476190476191
2022,GROVER HEIGHTS,97,41,56,72200,74432.42650850954,42.2680412371134,57.73195876288659
2022,HALYARD PARK,135,103,32,217800,224534.3835672213,76.29629629629629,23.703703703703706
2022,HAMPTON HEIGHTS,2109,1197,909,94600,97525.03528677288,56.75675675675676,43.10099573257468
2022,HARAMBEE,2295,1023,1256,83700,86288.00690806437,44.575163398692816,54.727668845315904
2022,HARBOR VIEW,147,113,34,333100,343399.4635731929,76.87074829931973,23.12925170068027
2022,HARDER'S OAKS,150,141,9,201200,207421.11099047255,94,6
2022,HAVENWOODS,176,90,86,80400,82885.9707934095,51.13636363636363,48.86363636363637
2022,HAWLEY FARMS,600,516,83,150900,155565.83324285442,86,13.833333333333334
2022,HAWTHORNE GLEN,122,86,36,175450,180874.92009581713,70.49180327868852,29.508196721311474
2022,HERITAGE HEIGHTS,188,177,11,372350,383863.0749368909,94.14893617021278,5.851063829787234
2022,HIGHWOOD ESTATES,504,451,53,195350,201390.22878722072,89.48412698412699,10.515873015873016
2022,HILLSIDE,40,17,23,54750,56442.87190222849,42.5,57.49999999999999
2022,HISTORIC MITCHELL STREET,1581,786,790,82500,85050.9028663717,49.71537001897533,49.968374446552815
2022,HISTORIC THIRD WARD,693,572,121,372400,383914.6209386281,82.53968253968253,17.46031746031746
2022,HOLLER PARK,167,160,7,202400,208658.21503216523,95.80838323353294,4.191616766467066
2022,HONEY CREEK MANOR,908,807,101,166950,172112.09980049398,88.87665198237885,11.123348017621145
2022,HONEY CREEK PARKWAY,440,367,73,163400,168452.33367715316,83.4090909090909,16.590909090909093
2022,JACKSON PARK,2454,2203,250,183500,189173.82637550554,89.77180114099428,10.187449062754686
2022,JOHNSON'S WOODS,926,729,196,142600,147009.19695448005,78.7257019438445,21.166306695464364
2022,JUNEAU TOWN,809,637,172,268400,276698.9373252626,78.73918417799753,21.26081582200247
2022,KILBOURN TOWN,216,171,45,267900,276183.47730789066,79.16666666666666,20.833333333333336
2022,KING PARK,162,99,61,88250,90978.69306614912,61.111111111111114,37.65432098765432
2022,KOPS PARK,1171,990,181,158100,162988.4574930105,84.54312553373185,15.456874466268147
2022,LAND BANK,19,14,5,150100,154741.0972150593,73.68421052631578,26.31578947368421
2022,LAYTON PARK,1686,1302,381,128900,132885.59247848863,77.22419928825623,22.597864768683273
2022,LENOX HEIGHTS,458,318,138,127550,131493.85043158435,69.43231441048034,30.131004366812224
2022,LINCOLN CREEK,1977,1177,794,96400,99380.6913493119,59.53464845725848,40.16186140617097
2022,LINCOLN PARK,1417,834,578,87100,89793.13502619363,58.85673959068455,40.79040225829217
2022,LINCOLN VILLAGE,2003,1170,828,99800,102885.81946744116,58.412381427858215,41.337993010484276
2022,LINDSAY PARK,1064,838,224,153400,158143.13332971415,78.7593984962406,21.052631578947366
2022,LITTLE MENOMONEE PARKWAY,276,224,52,148550,153143.17116120626,81.15942028985508,18.84057971014493
2022,LONG VIEW,918,596,321,117600,121236.19608588256,64.92374727668845,34.967320261437905
2022,LOWER EAST SIDE,2239,1561,677,255500,263400.0688770663,69.71862438588656,30.236712818222422
2022,LYONS PARK,549,495,54,169900,175153.3139029885,90.1639344262295,9.836065573770492
2022,MACK ACRES,69,67,2,228900,235977.59595287856,97.10144927536231,2.898550724637681
2022,MAITLAND PARK,321,301,20,192300,198245.92268125186,93.76947040498442,6.230529595015576
2022,MAPLE TREE,387,179,208,137000,141236.04475991422,46.253229974160206,53.746770025839794
2022,MARTIN DRIVE,413,286,126,142100,146493.7369371081,69.24939467312349,30.508474576271187
2022,MC GOVERN PARK,1043,589,452,81900,84432.35084552536,56.471716203259824,43.33652924256951
2022,MELODY VIEW,202,151,51,195100,201132.49877853476,74.75247524752476,25.247524752475247
2022,MENOMONEE RIVER HILLS,2012,1722,286,150250,154895.73522027087,85.58648111332008,14.214711729622268
2022,MENOMONEE RIVER HILLS EAST,662,530,131,156800,161648.26144784343,80.06042296072508,19.788519637462233
2022,MENOMONEE RIVER PARKWAY,229,181,48,143500,147937.02498574957,79.03930131004367,20.96069868995633
2022,MENOMONEE RIVER VALLEY,149,124,25,355700,366698.256358405,83.22147651006712,16.778523489932887
